date,product_name,size,unit_price,quantity
2024-03-05,Meat Shawarma,Large,18,32
2024-03-05,Mixed Shawarma,Small,14,27
2024-03-05,Mixed Shawarma,Medium,17,35
2024-03-05,Mixed Shawarma,Large,20,28
2024-03-06,Chicken Shawarma,Small,10,37
2024-03-06,Chicken Shawarma,Medium,12,49
2024-03-06,Chicken Shawarma,Large,14,49
2024-03-06,Meat Shawarma,Small,12,30
2024-03-06,Meat Shawarma,Medium,15,46
2024-03-06,Meat Shawarma,Large,18,38
2024-03-06,Mixed Shawarma,Small,14,19
2024-03-06,Mixed Shawarma,Medium,17,37
2024-03-06,Mixed Shawarma,Large,20,29
2024-03-07,Chicken Shawarma,Small,10,32
2024-03-07,Chicken Shawarma,Medium,12,49
2024-03-07,Chicken Shawarma,Large,14,42
2024-03-07,Meat Shawarma,Small,12,28
2024-03-07,Meat Shawarma,Medium,15,39
2024-03-07,Meat Shawarma,Large,18,39
2024-03-07,Mixed Shawarma,Small,14,26
2024-03-07,Mixed Shawarma,Medium,17,29
2024-03-07,Mixed Shawarma,Large,20,24
2024-03-08,Chicken Shawarma,Small,10,53
2024-03-08,Chicken Shawarma,Medium,12,74
2024-03-08,Chicken Shawarma,Large,14,71
2024-03-08,Meat Shawarma,Small,12,41
2024-03-08,Meat Shawarma,Medium,15,63
2024-03-08,Meat Shawarma,Large,18,57
2024-03-08,Mixed Shawarma,Small,14,41
2024-03-08,Mixed Shawarma,Medium,17,46
2024-03-08,Mixed Shawarma,Large,20,44
2024-03-09,Chicken Shawarma,Small,10,50
2024-03-09,Chicken Shawarma,Medium,12,72
2024-03-09,Chicken Shawarma,Large,14,74
2024-03-09,Meat Shawarma,Small,12,50
2024-03-09,Meat Shawarma,Medium,15,53
2024-03-09,Meat Shawarma,Large,18,56
2024-03-09,Mixed Shawarma,Small,14,29
2024-03-09,Mixed Shawarma,Medium,17,48
2024-03-09,Mixed Shawarma,Large,20,37
2024-03-10,Chicken Shawarma,Small,10,47
2024-03-10,Chicken Shawarma,Medium,12,67
2024-03-10,Chicken Shawarma,Large,14,55
2024-03-10,Meat Shawarma,Small,12,41
2024-03-10,Meat Shawarma,Medium,15,61
2024-03-10,Meat Shawarma,Large,18,42
2024-03-10,Mixed Shawarma,Small,14,31
2024-03-10,Mixed Shawarma,Medium,17,50
2024-03-10,Mixed Shawarma,Large,20,46
2024-03-11,Chicken Shawarma,Small,10,33
2024-03-11,Chicken Shawarma,Medium,12,47
2024-03-11,Chicken Shawarma,Large,14,40
2024-03-11,Meat Shawarma,Small,12,24
2024-03-11,Meat Shawarma,Medium,15,35
2024-03-11,Meat Shawarma,Large,18,29
2024-03-11,Mixed Shawarma,Small,14,25
2024-03-11,Mixed Shawarma,Medium,17,39
2024-03-11,Mixed Shawarma,Large,20,32
2024-03-12,Chicken Shawarma,Small,10,30
2024-03-12,Chicken Shawarma,Medium,12,57
2024-03-12,Chicken Shawarma,Large,14,51
2024-03-12,Meat Shawarma,Small,12,23
2024-03-12,Meat Shawarma,Medium,15,43
2024-03-12,Meat Shawarma,Large,18,38
2024-03-12,Mixed Shawarma,Small,14,26
2024-03-12,Mixed Shawarma,Medium,17,42
2024-03-12,Mixed Shawarma,Large,20,29
2024-03-13,Chicken Shawarma,Small,10,35
2024-03-13,Chicken Shawarma,Medium,12,48
2024-03-13,Chicken Shawarma,Large,14,48
2024-03-13,Meat Shawarma,Small,12,31
2024-03-13,Meat Shawarma,Medium,15,37
2024-03-13,Meat Shawarma,Large,18,28
2024-03-13,Mixed Shawarma,Small,14,26
2024-03-13,Mixed Shawarma,Medium,17,38
2024-03-13,Mixed Shawarma,Large,20,30
2024-03-14,Chicken Shawarma,Small,10,38
2024-03-14,Chicken Shawarma,Medium,12,63
2024-03-14,Chicken Shawarma,Large,14,38
2024-03-14,Meat Shawarma,Small,12,34
2024-03-14,Meat Shawarma,Medium,15,46
2024-03-14,Meat Shawarma,Large,18,32
2024-03-14,Mixed Shawarma,Small,14,21
2024-03-14,Mixed Shawarma,Medium,17,34
2024-03-14,Mixed Shawarma,Large,20,33
2024-03-15,Chicken Shawarma,Small,10,59
2024-03-15,Chicken Shawarma,Medium,12,67
2024-03-15,Chicken Shawarma,Large,14,76
2024-03-15,Meat Shawarma,Small,12,48
2024-03-15,Meat Shawarma,Medium,15,73
2024-03-15,Meat Shawarma,Large,18,48
2024-03-15,Mixed Shawarma,Small,14,29
2024-03-15,Mixed Shawarma,Medium,17,54
2024-03-15,Mixed Shawarma,Large,20,41
2024-03-16,Chicken Shawarma,Small,10,45
2024-03-16,Chicken Shawarma,Medium,12,92
2024-03-16,Chicken Shawarma,Large,14,74
2024-03-16,Meat Shawarma,Small,12,36
2024-03-16,Meat Shawarma,Medium,15,56
2024-03-16,Meat Shawarma,Large,18,62
2024-03-16,Mixed Shawarma,Small,14,36
2024-03-16,Mixed Shawarma,Medium,17,50
2024-03-16,Mixed Shawarma,Large,20,35
2024-03-17,Chicken Shawarma,Small,10,46
2024-03-17,Chicken Shawarma,Medium,12,68
2024-03-17,Chicken Shawarma,Large,14,73
2024-03-17,Meat Shawarma,Small,12,45
2024-03-17,Meat Shawarma,Medium,15,70
2024-03-17,Meat Shawarma,Large,18,53
2024-03-17,Mixed Shawarma,Small,14,34
2024-03-17,Mixed Shawarma,Medium,17,57
2024-03-17,Mixed Shawarma,Large,20,44
2024-03-18,Chicken Shawarma,Small,10,34
2024-03-18,Chicken Shawarma,Medium,12,59
2024-03-18,Chicken Shawarma,Large,14,48
2024-03-18,Meat Shawarma,Small,12,26
2024-03-18,Meat Shawarma,Medium,15,35
2024-03-18,Meat Shawarma,Large,18,38
2024-03-18,Mixed Shawarma,Small,14,21
2024-03-18,Mixed Shawarma,Medium,17,30
2024-03-18,Mixed Shawarma,Large,20,26
2024-03-19,Chicken Shawarma,Small,10,41
2024-03-19,Chicken Shawarma,Medium,12,45
2024-03-19,Chicken Shawarma,Large,14,44
2024-03-19,Meat Shawarma,Small,12,31
2024-03-19,Meat Shawarma,Medium,15,34
2024-03-19,Meat Shawarma,Large,18,30
2024-03-19,Mixed Shawarma,Small,14,19
2024-03-19,Mixed Shawarma,Medium,17,30
2024-03-19,Mixed Shawarma,Large,20,23
2024-03-20,Chicken Shawarma,Small,10,28
2024-03-20,Chicken Shawarma,Medium,12,64
2024-03-20,Chicken Shawarma,Large,14,50
2024-03-20,Meat Shawarma,Small,12,31
2024-03-20,Meat Shawarma,Medium,15,36
2024-03-20,Meat Shawarma,Large,18,38
2024-03-20,Mixed Shawarma,Small,14,24
2024-03-20,Mixed Shawarma,Medium,17,39
2024-03-20,Mixed Shawarma,Large,20,25
2024-03-21,Chicken Shawarma,Small,10,30
2024-03-21,Chicken Shawarma,Medium,12,64
2024-03-21,Chicken Shawarma,Large,14,51
2024-03-21,Meat Shawarma,Small,12,23
2024-03-21,Meat Shawarma,Medium,15,39
2024-03-21,Meat Shawarma,Large,18,41
2024-03-21,Mixed Shawarma,Small,14,27
2024-03-21,Mixed Shawarma,Medium,17,29
2024-03-21,Mixed Shawarma,Large,20,32
2024-03-22,Chicken Shawarma,Small,10,59
2024-03-22,Chicken Shawarma,Medium,12,79
2024-03-22,Chicken Shawarma,Large,14,53
2024-03-22,Meat Shawarma,Small,12,45
2024-03-22,Meat Shawarma,Medium,15,63
2024-03-22,Meat Shawarma,Large,18,51
2024-03-22,Mixed Shawarma,Small,14,41
2024-03-22,Mixed Shawarma,Medium,17,52
2024-03-22,Mixed Shawarma,Large,20,42
2024-03-23,Chicken Shawarma,Small,10,51
2024-03-23,Chicken Shawarma,Medium,12,67
2024-03-23,Chicken Shawarma,Large,14,69
2024-03-23,Meat Shawarma,Small,12,37
2024-03-23,Meat Shawarma,Medium,15,63
2024-03-23,Meat Shawarma,Large,18,57
2024-03-23,Mixed Shawarma,Small,14,37
2024-03-23,Mixed Shawarma,Medium,17,62
2024-03-23,Mixed Shawarma,Large,20,41
2024-03-24,Chicken Shawarma,Small,10,43
2024-03-24,Chicken Shawarma,Medium,12,89
2024-03-24,Chicken Shawarma,Large,14,55
2024-03-24,Meat Shawarma,Small,12,47
2024-03-24,Meat Shawarma,Medium,15,74
2024-03-24,Meat Shawarma,Large,18,44
2024-03-24,Mixed Shawarma,Small,14,41
2024-03-24,Mixed Shawarma,Medium,17,59
2024-03-24,Mixed Shawarma,Large,20,40
2024-03-25,Chicken Shawarma,Small,10,33
2024-03-25,Chicken Shawarma,Medium,12,61
2024-03-25,Chicken Shawarma,Large,14,43
2024-03-25,Meat Shawarma,Small,12,31
2024-03-25,Meat Shawarma,Medium,15,35
2024-03-25,Meat Shawarma,Large,18,28
2024-03-25,Mixed Shawarma,Small,14,24
2024-03-25,Mixed Shawarma,Medium,17,42
2024-03-25,Mixed Shawarma,Large,20,29
2024-03-26,Chicken Shawarma,Small,10,38
2024-03-26,Chicken Shawarma,Medium,12,63
2024-03-26,Chicken Shawarma,Large,14,44
2024-03-26,Meat Shawarma,Small,12,31
2024-03-26,Meat Shawarma,Medium,15,38
2024-03-26,Meat Shawarma,Large,18,39
2024-03-26,Mixed Shawarma,Small,14,24
2024-03-26,Mixed Shawarma,Medium,17,32
2024-03-26,Mixed Shawarma,Large,20,26
2024-03-27,Chicken Shawarma,Small,10,37
2024-03-27,Chicken Shawarma,Medium,12,44
2024-03-27,Chicken Shawarma,Large,14,35
2024-03-27,Meat Shawarma,Small,12,28
2024-03-27,Meat Shawarma,Medium,15,42
2024-03-27,Meat Shawarma,Large,18,29
2024-03-27,Mixed Shawarma,Small,14,25
2024-03-27,Mixed Shawarma,Medium,17,42
2024-03-27,Mixed Shawarma,Large,20,23
2024-03-28,Chicken Shawarma,Small,10,30
2024-03-28,Chicken Shawarma,Medium,12,62
2024-03-28,Chicken Shawarma,Large,14,46
2024-03-28,Meat Shawarma,Small,12,23
2024-03-28,Meat Shawarma,Medium,15,36
2024-03-28,Meat Shawarma,Large,18,36
2024-03-28,Mixed Shawarma,Small,14,19
2024-03-28,Mixed Shawarma,Medium,17,38
2024-03-28,Mixed Shawarma,Large,20,31
2024-03-29,Chicken Shawarma,Small,10,47
2024-03-29,Chicken Shawarma,Medium,12,94
2024-03-29,Chicken Shawarma,Large,14,68
2024-03-29,Meat Shawarma,Small,12,37
2024-03-29,Meat Shawarma,Medium,15,58
2024-03-29,Meat Shawarma,Large,18,51
2024-03-29,Mixed Shawarma,Small,14,34
2024-03-29,Mixed Shawarma,Medium,17,50
2024-03-29,Mixed Shawarma,Large,20,45
2024-03-30,Chicken Shawarma,Small,10,43
2024-03-30,Chicken Shawarma,Medium,12,66
2024-03-30,Chicken Shawarma,Large,14,62
2024-03-30,Meat Shawarma,Small,12,34
2024-03-30,Meat Shawarma,Medium,15,69
2024-03-30,Meat Shawarma,Large,18,62
2024-03-30,Mixed Shawarma,Small,14,42
2024-03-30,Mixed Shawarma,Medium,17,47
2024-03-30,Mixed Shawarma,Large,20,35
2024-03-31,Chicken Shawarma,Small,10,48
2024-03-31,Chicken Shawarma,Medium,12,82
2024-03-31,Chicken Shawarma,Large,14,64
2024-03-31,Meat Shawarma,Small,12,48
2024-03-31,Meat Shawarma,Medium,15,57
2024-03-31,Meat Shawarma,Large,18,48
2024-03-31,Mixed Shawarma,Small,14,41
2024-03-31,Mixed Shawarma,Medium,17,55
2024-03-31,Mixed Shawarma,Large,20,36
2024-04-01,Chicken Shawarma,Small,10,34
2024-04-01,Chicken Shawarma,Medium,12,50
2024-04-01,Chicken Shawarma,Large,14,44
2024-04-01,Meat Shawarma,Small,12,29
2024-04-01,Meat Shawarma,Medium,15,39
2024-04-01,Meat Shawarma,Large,18,33
2024-04-01,Mixed Shawarma,Small,14,25
2024-04-01,Mixed Shawarma,Medium,17,32
2024-04-01,Mixed Shawarma,Large,20,28
2024-04-02,Chicken Shawarma,Small,10,31
2024-04-02,Chicken Shawarma,Medium,12,50
2024-04-02,Chicken Shawarma,Large,14,34
2024-04-02,Meat Shawarma,Small,12,34
2024-04-02,Meat Shawarma,Medium,15,43
2024-04-02,Meat Shawarma,Large,18,28
2024-04-02,Mixed Shawarma,Small,14,27
2024-04-02,Mixed Shawarma,Medium,17,39
2024-04-02,Mixed Shawarma,Large,20,33
2024-04-03,Chicken Shawarma,Small,10,36
2024-04-03,Chicken Shawarma,Medium,12,49
2024-04-03,Chicken Shawarma,Large,14,44
2024-04-03,Meat Shawarma,Small,12,25
2024-04-03,Meat Shawarma,Medium,15,40
2024-04-03,Meat Shawarma,Large,18,39
2024-04-03,Mixed Shawarma,Small,14,24
2024-04-03,Mixed Shawarma,Medium,17,39
2024-04-03,Mixed Shawarma,Large,20,32
2024-04-04,Chicken Shawarma,Small,10,36
2024-04-04,Chicken Shawarma,Medium,12,45
2024-04-04,Chicken Shawarma,Large,14,45
2024-04-04,Meat Shawarma,Small,12,30
2024-04-04,Meat Shawarma,Medium,15,39
2024-04-04,Meat Shawarma,Large,18,31
2024-04-04,Mixed Shawarma,Small,14,26
2024-04-04,Mixed Shawarma,Medium,17,35
2024-04-04,Mixed Shawarma,Large,20,24
2024-04-05,Chicken Shawarma,Small,10,48
2024-04-05,Chicken Shawarma,Medium,12,81
2024-04-05,Chicken Shawarma,Large,14,54
2024-04-05,Meat Shawarma,Small,12,37
2024-04-05,Meat Shawarma,Medium,15,68
2024-04-05,Meat Shawarma,Large,18,45
2024-04-05,Mixed Shawarma,Small,14,37
2024-04-05,Mixed Shawarma,Medium,17,46
2024-04-05,Mixed Shawarma,Large,20,35
2024-04-06,Chicken Shawarma,Small,10,50
2024-04-06,Chicken Shawarma,Medium,12,89
2024-04-06,Chicken Shawarma,Large,14,55
2024-04-06,Meat Shawarma,Small,12,47
2024-04-06,Meat Shawarma,Medium,15,52
2024-04-06,Meat Shawarma,Large,18,49
2024-04-06,Mixed Shawarma,Small,14,37
2024-04-06,Mixed Shawarma,Medium,17,50
2024-04-06,Mixed Shawarma,Large,20,42
2024-04-07,Chicken Shawarma,Small,10,63
2024-04-07,Chicken Shawarma,Medium,12,90
2024-04-07,Chicken Shawarma,Large,14,60
2024-04-07,Meat Shawarma,Small,12,47
2024-04-07,Meat Shawarma,Medium,15,53
2024-04-07,Meat Shawarma,Large,18,47
2024-04-07,Mixed Shawarma,Small,14,38
2024-04-07,Mixed Shawarma,Medium,17,48
2024-04-07,Mixed Shawarma,Large,20,43
2024-04-08,Chicken Shawarma,Small,10,40
2024-04-08,Chicken Shawarma,Medium,12,56
2024-04-08,Chicken Shawarma,Large,14,48
2024-04-08,Meat Shawarma,Small,12,33
2024-04-08,Meat Shawarma,Medium,15,35
2024-04-08,Meat Shawarma,Large,18,30
2024-04-08,Mixed Shawarma,Small,14,19
2024-04-08,Mixed Shawarma,Medium,17,38
2024-04-08,Mixed Shawarma,Large,20,31
2024-04-09,Chicken Shawarma,Small,10,30
2024-04-09,Chicken Shawarma,Medium,12,61
2024-04-09,Chicken Shawarma,Large,14,48
2024-04-09,Meat Shawarma,Small,12,25
2024-04-09,Meat Shawarma,Medium,15,36
2024-04-09,Meat Shawarma,Large,18,36
2024-04-09,Mixed Shawarma,Small,14,25
2024-04-09,Mixed Shawarma,Medium,17,40
2024-04-09,Mixed Shawarma,Large,20,29
2024-04-10,Chicken Shawarma,Small,10,41
2024-04-10,Chicken Shawarma,Medium,12,49
2024-04-10,Chicken Shawarma,Large,14,39
2024-04-10,Meat Shawarma,Small,12,33
2024-04-10,Meat Shawarma,Medium,15,48
2024-04-10,Meat Shawarma,Large,18,35
2024-04-10,Mixed Shawarma,Small,14,26
2024-04-10,Mixed Shawarma,Medium,17,33
2024-04-10,Mixed Shawarma,Large,20,23
2024-04-11,Chicken Shawarma,Small,10,37
2024-04-11,Chicken Shawarma,Medium,12,52
2024-04-11,Chicken Shawarma,Large,14,41
2024-04-11,Meat Shawarma,Small,12,32
2024-04-11,Meat Shawarma,Medium,15,51
2024-04-11,Meat Shawarma,Large,18,36
2024-04-11,Mixed Shawarma,Small,14,19
2024-04-11,Mixed Shawarma,Medium,17,32
2024-04-11,Mixed Shawarma,Large,20,26
2024-04-12,Chicken Shawarma,Small,10,43
2024-04-12,Chicken Shawarma,Medium,12,72
2024-04-12,Chicken Shawarma,Large,14,72
2024-04-12,Meat Shawarma,Small,12,42
2024-04-12,Meat Shawarma,Medium,15,75
2024-04-12,Meat Shawarma,Large,18,44
2024-04-12,Mixed Shawarma,Small,14,28
2024-04-12,Mixed Shawarma,Medium,17,61
2024-04-12,Mixed Shawarma,Large,20,48
2024-04-13,Chicken Shawarma,Small,10,47
2024-04-13,Chicken Shawarma,Medium,12,79
2024-04-13,Chicken Shawarma,Large,14,53
2024-04-13,Meat Shawarma,Small,12,43
2024-04-13,Meat Shawarma,Medium,15,57
2024-04-13,Meat Shawarma,Large,18,52
2024-04-13,Mixed Shawarma,Small,14,35
2024-04-13,Mixed Shawarma,Medium,17,59
2024-04-13,Mixed Shawarma,Large,20,47
2024-04-14,Chicken Shawarma,Small,10,58
2024-04-14,Chicken Shawarma,Medium,12,77
2024-04-14,Chicken Shawarma,Large,14,63
2024-04-14,Meat Shawarma,Small,12,44
2024-04-14,Meat Shawarma,Medium,15,63
2024-04-14,Meat Shawarma,Large,18,57
2024-04-14,Mixed Shawarma,Small,14,33
2024-04-14,Mixed Shawarma,Medium,17,62
2024-04-14,Mixed Shawarma,Large,20,41
2024-04-15,Chicken Shawarma,Small,10,37
2024-04-15,Chicken Shawarma,Medium,12,53
2024-04-15,Chicken Shawarma,Large,14,35
2024-04-15,Meat Shawarma,Small,12,32
2024-04-15,Meat Shawarma,Medium,15,48
2024-04-15,Meat Shawarma,Large,18,32
2024-04-15,Mixed Shawarma,Small,14,20
2024-04-15,Mixed Shawarma,Medium,17,39
2024-04-15,Mixed Shawarma,Large,20,27
2024-04-16,Chicken Shawarma,Small,10,40
2024-04-16,Chicken Shawarma,Medium,12,50
2024-04-16,Chicken Shawarma,Large,14,45
2024-04-16,Meat Shawarma,Small,12,32
2024-04-16,Meat Shawarma,Medium,15,39
2024-04-16,Meat Shawarma,Large,18,30
2024-04-16,Mixed Shawarma,Small,14,19
2024-04-16,Mixed Shawarma,Medium,17,38
2024-04-16,Mixed Shawarma,Large,20,26
2024-04-17,Chicken Shawarma,Small,10,28
2024-04-17,Chicken Shawarma,Medium,12,57
2024-04-17,Chicken Shawarma,Large,14,38
2024-04-17,Meat Shawarma,Small,12,32
2024-04-17,Meat Shawarma,Medium,15,51
2024-04-17,Meat Shawarma,Large,18,36
2024-04-17,Mixed Shawarma,Small,14,19
2024-04-17,Mixed Shawarma,Medium,17,34
2024-04-17,Mixed Shawarma,Large,20,31
2024-04-18,Chicken Shawarma,Small,10,35
2024-04-18,Chicken Shawarma,Medium,12,48
2024-04-18,Chicken Shawarma,Large,14,40
2024-04-18,Meat Shawarma,Small,12,29
2024-04-18,Meat Shawarma,Medium,15,46
2024-04-18,Meat Shawarma,Large,18,33
2024-04-18,Mixed Shawarma,Small,14,24
2024-04-18,Mixed Shawarma,Medium,17,39
2024-04-18,Mixed Shawarma,Large,20,26
2024-04-19,Chicken Shawarma,Small,10,54
2024-04-19,Chicken Shawarma,Medium,12,92
2024-04-19,Chicken Shawarma,Large,14,60
2024-04-19,Meat Shawarma,Small,12,41
2024-04-19,Meat Shawarma,Medium,15,60
2024-04-19,Meat Shawarma,Large,18,52
2024-04-19,Mixed Shawarma,Small,14,37
2024-04-19,Mixed Shawarma,Medium,17,47
2024-04-19,Mixed Shawarma,Large,20,44
2024-04-20,Chicken Shawarma,Small,10,56
2024-04-20,Chicken Shawarma,Medium,12,91
2024-04-20,Chicken Shawarma,Large,14,54
2024-04-20,Meat Shawarma,Small,12,35
2024-04-20,Meat Shawarma,Medium,15,63
2024-04-20,Meat Shawarma,Large,18,56
2024-04-20,Mixed Shawarma,Small,14,39
2024-04-20,Mixed Shawarma,Medium,17,54
2024-04-20,Mixed Shawarma,Large,20,46
2024-04-21,Chicken Shawarma,Small,10,45
2024-04-21,Chicken Shawarma,Medium,12,92
2024-04-21,Chicken Shawarma,Large,14,66
2024-04-21,Meat Shawarma,Small,12,35
2024-04-21,Meat Shawarma,Medium,15,53
2024-04-21,Meat Shawarma,Large,18,42
2024-04-21,Mixed Shawarma,Small,14,35
2024-04-21,Mixed Shawarma,Medium,17,47
2024-04-21,Mixed Shawarma,Large,20,40
2024-04-22,Chicken Shawarma,Small,10,36
2024-04-22,Chicken Shawarma,Medium,12,48
2024-04-22,Chicken Shawarma,Large,14,41
2024-04-22,Meat Shawarma,Small,12,34
2024-04-22,Meat Shawarma,Medium,15,51
2024-04-22,Meat Shawarma,Large,18,41
2024-04-22,Mixed Shawarma,Small,14,21
2024-04-22,Mixed Shawarma,Medium,17,39
2024-04-22,Mixed Shawarma,Large,20,27
2024-04-23,Chicken Shawarma,Small,10,38
2024-04-23,Chicken Shawarma,Medium,12,62
2024-04-23,Chicken Shawarma,Large,14,37
2024-04-23,Meat Shawarma,Small,12,26
2024-04-23,Meat Shawarma,Medium,15,44
2024-04-23,Meat Shawarma,Large,18,30
2024-04-23,Mixed Shawarma,Small,14,22
2024-04-23,Mixed Shawarma,Medium,17,38
2024-04-23,Mixed Shawarma,Large,20,30
2024-04-24,Chicken Shawarma,Small,10,32
2024-04-24,Chicken Shawarma,Medium,12,46
2024-04-24,Chicken Shawarma,Large,14,50
2024-04-24,Meat Shawarma,Small,12,26
2024-04-24,Meat Shawarma,Medium,15,39
2024-04-24,Meat Shawarma,Large,18,32
2024-04-24,Mixed Shawarma,Small,14,28
2024-04-24,Mixed Shawarma,Medium,17,39
2024-04-24,Mixed Shawarma,Large,20,30
2024-04-25,Chicken Shawarma,Small,10,29
2024-04-25,Chicken Shawarma,Medium,12,50
2024-04-25,Chicken Shawarma,Large,14,43
2024-04-25,Meat Shawarma,Small,12,30
2024-04-25,Meat Shawarma,Medium,15,38
2024-04-25,Meat Shawarma,Large,18,34
2024-04-25,Mixed Shawarma,Small,14,24
2024-04-25,Mixed Shawarma,Medium,17,31
2024-04-25,Mixed Shawarma,Large,20,29
2024-04-26,Chicken Shawarma,Small,10,49
2024-04-26,Chicken Shawarma,Medium,12,78
2024-04-26,Chicken Shawarma,Large,14,63
2024-04-26,Meat Shawarma,Small,12,39
2024-04-26,Meat Shawarma,Medium,15,65
2024-04-26,Meat Shawarma,Large,18,47
2024-04-26,Mixed Shawarma,Small,14,30
2024-04-26,Mixed Shawarma,Medium,17,57
2024-04-26,Mixed Shawarma,Large,20,44
2024-04-27,Chicken Shawarma,Small,10,48
2024-04-27,Chicken Shawarma,Medium,12,71
2024-04-27,Chicken Shawarma,Large,14,77
2024-04-27,Meat Shawarma,Small,12,51
2024-04-27,Meat Shawarma,Medium,15,65
2024-04-27,Meat Shawarma,Large,18,56
2024-04-27,Mixed Shawarma,Small,14,33
2024-04-27,Mixed Shawarma,Medium,17,54
2024-04-27,Mixed Shawarma,Large,20,39
2024-04-28,Chicken Shawarma,Small,10,49
2024-04-28,Chicken Shawarma,Medium,12,95
2024-04-28,Chicken Shawarma,Large,14,62
2024-04-28,Meat Shawarma,Small,12,36
2024-04-28,Meat Shawarma,Medium,15,71
2024-04-28,Meat Shawarma,Large,18,47
2024-04-28,Mixed Shawarma,Small,14,29
2024-04-28,Mixed Shawarma,Medium,17,44
2024-04-28,Mixed Shawarma,Large,20,41
2024-04-29,Chicken Shawarma,Small,10,36
2024-04-29,Chicken Shawarma,Medium,12,55
2024-04-29,Chicken Shawarma,Large,14,49
2024-04-29,Meat Shawarma,Small,12,24
2024-04-29,Meat Shawarma,Medium,15,36
2024-04-29,Meat Shawarma,Large,18,31
2024-04-29,Mixed Shawarma,Small,14,25
2024-04-29,Mixed Shawarma,Medium,17,36
2024-04-29,Mixed Shawarma,Large,20,23
2024-04-30,Chicken Shawarma,Small,10,42
2024-04-30,Chicken Shawarma,Medium,12,49
2024-04-30,Chicken Shawarma,Large,14,42
2024-04-30,Meat Shawarma,Small,12,31
2024-04-30,Meat Shawarma,Medium,15,49
2024-04-30,Meat Shawarma,Large,18,36
2024-04-30,Mixed Shawarma,Small,14,26
2024-04-30,Mixed Shawarma,Medium,17,33
2024-04-30,Mixed Shawarma,Large,20,28
2024-05-01,Chicken Shawarma,Small,10,36
2024-05-01,Chicken Shawarma,Medium,12,48
2024-05-01,Chicken Shawarma,Large,14,43
2024-05-01,Meat Shawarma,Small,12,32
2024-05-01,Meat Shawarma,Medium,15,37
2024-05-01,Meat Shawarma,Large,18,37
2024-05-01,Mixed Shawarma,Small,14,26
2024-05-01,Mixed Shawarma,Medium,17,34
2024-05-01,Mixed Shawarma,Large,20,27
2024-05-02,Chicken Shawarma,Small,10,38
2024-05-02,Chicken Shawarma,Medium,12,61
2024-05-02,Chicken Shawarma,Large,14,35
2024-05-02,Meat Shawarma,Small,12,29
2024-05-02,Meat Shawarma,Medium,15,34
2024-05-02,Meat Shawarma,Large,18,36
2024-05-02,Mixed Shawarma,Small,14,25
2024-05-02,Mixed Shawarma,Medium,17,31
2024-05-02,Mixed Shawarma,Large,20,25
2024-05-03,Chicken Shawarma,Small,10,46
2024-05-03,Chicken Shawarma,Medium,12,90
2024-05-03,Chicken Shawarma,Large,14,73
2024-05-03,Meat Shawarma,Small,12,34
2024-05-03,Meat Shawarma,Medium,15,71
2024-05-03,Meat Shawarma,Large,18,55
2024-05-03,Mixed Shawarma,Small,14,40
2024-05-03,Mixed Shawarma,Medium,17,55
2024-05-03,Mixed Shawarma,Large,20,46
2024-05-04,Chicken Shawarma,Small,10,52
2024-05-04,Chicken Shawarma,Medium,12,82
2024-05-04,Chicken Shawarma,Large,14,74
2024-05-04,Meat Shawarma,Small,12,51
2024-05-04,Meat Shawarma,Medium,15,55
2024-05-04,Meat Shawarma,Large,18,48
2024-05-04,Mixed Shawarma,Small,14,34
2024-05-04,Mixed Shawarma,Medium,17,64
2024-05-04,Mixed Shawarma,Large,20,37
2024-05-05,Chicken Shawarma,Small,10,58
2024-05-05,Chicken Shawarma,Medium,12,88
2024-05-05,Chicken Shawarma,Large,14,52
2024-05-05,Meat Shawarma,Small,12,43
2024-05-05,Meat Shawarma,Medium,15,64
2024-05-05,Meat Shawarma,Large,18,53
2024-05-05,Mixed Shawarma,Small,14,32
2024-05-05,Mixed Shawarma,Medium,17,59
2024-05-05,Mixed Shawarma,Large,20,35
2024-05-06,Chicken Shawarma,Small,10,41
2024-05-06,Chicken Shawarma,Medium,12,62
2024-05-06,Chicken Shawarma,Large,14,41
2024-05-06,Meat Shawarma,Small,12,24
2024-05-06,Meat Shawarma,Medium,15,37
2024-05-06,Meat Shawarma,Large,18,39
2024-05-06,Mixed Shawarma,Small,14,19
2024-05-06,Mixed Shawarma,Medium,17,35
2024-05-06,Mixed Shawarma,Large,20,24
2024-05-07,Chicken Shawarma,Small,10,28
2024-05-07,Chicken Shawarma,Medium,12,50
2024-05-07,Chicken Shawarma,Large,14,48
2024-05-07,Meat Shawarma,Small,12,28
2024-05-07,Meat Shawarma,Medium,15,45
2024-05-07,Meat Shawarma,Large,18,29
2024-05-07,Mixed Shawarma,Small,14,26
2024-05-07,Mixed Shawarma,Medium,17,29
2024-05-07,Mixed Shawarma,Large,20,32
2024-05-08,Chicken Shawarma,Small,10,39
2024-05-08,Chicken Shawarma,Medium,12,48
2024-05-08,Chicken Shawarma,Large,14,42
2024-05-08,Meat Shawarma,Small,12,27
2024-05-08,Meat Shawarma,Medium,15,38
2024-05-08,Meat Shawarma,Large,18,30
2024-05-08,Mixed Shawarma,Small,14,22
2024-05-08,Mixed Shawarma,Medium,17,38
2024-05-08,Mixed Shawarma,Large,20,30
2024-05-09,Chicken Shawarma,Small,10,39
2024-05-09,Chicken Shawarma,Medium,12,51
