date,product_name,size,unit_price,quantity
2022-03-06,Meat Shawarma,Large,18,48
2022-03-06,Mixed Shawarma,Small,14,33
2022-03-06,Mixed Shawarma,Medium,17,47
2022-03-06,Mixed Shawarma,Large,20,35
2022-03-07,Chicken Shawarma,Small,10,30
2022-03-07,Chicken Shawarma,Medium,12,36
2022-03-07,Chicken Shawarma,Large,14,42
2022-03-07,Meat Shawarma,Small,12,19
2022-03-07,Meat Shawarma,Medium,15,35
2022-03-07,Meat Shawarma,Large,18,29
2022-03-07,Mixed Shawarma,Small,14,19
2022-03-07,Mixed Shawarma,Medium,17,26
2022-03-07,Mixed Shawarma,Large,20,26
2022-03-08,Chicken Shawarma,Small,10,32
2022-03-08,Chicken Shawarma,Medium,12,45
2022-03-08,Chicken Shawarma,Large,14,34
2022-03-08,Meat Shawarma,Small,12,22
2022-03-08,Meat Shawarma,Medium,15,41
2022-03-08,Meat Shawarma,Large,18,31
2022-03-08,Mixed Shawarma,Small,14,17
2022-03-08,Mixed Shawarma,Medium,17,30
2022-03-08,Mixed Shawarma,Large,20,23
2022-03-09,Chicken Shawarma,Small,10,32
2022-03-09,Chicken Shawarma,Medium,12,44
2022-03-09,Chicken Shawarma,Large,14,29
2022-03-09,Meat Shawarma,Small,12,25
2022-03-09,Meat Shawarma,Medium,15,36
2022-03-09,Meat Shawarma,Large,18,27
2022-03-09,Mixed Shawarma,Small,14,23
2022-03-09,Mixed Shawarma,Medium,17,28
2022-03-09,Mixed Shawarma,Large,20,19
2022-03-10,Chicken Shawarma,Small,10,24
2022-03-10,Chicken Shawarma,Medium,12,42
2022-03-10,Chicken Shawarma,Large,14,35
2022-03-10,Meat Shawarma,Small,12,28
2022-03-10,Meat Shawarma,Medium,15,36
2022-03-10,Meat Shawarma,Large,18,31
2022-03-10,Mixed Shawarma,Small,14,21
2022-03-10,Mixed Shawarma,Medium,17,27
2022-03-10,Mixed Shawarma,Large,20,27
2022-03-11,Chicken Shawarma,Small,10,53
2022-03-11,Chicken Shawarma,Medium,12,72
2022-03-11,Chicken Shawarma,Large,14,46
2022-03-11,Meat Shawarma,Small,12,29
2022-03-11,Meat Shawarma,Medium,15,61
2022-03-11,Meat Shawarma,Large,18,37
2022-03-11,Mixed Shawarma,Small,14,27
2022-03-11,Mixed Shawarma,Medium,17,49
2022-03-11,Mixed Shawarma,Large,20,39
2022-03-12,Chicken Shawarma,Small,10,45
2022-03-12,Chicken Shawarma,Medium,12,75
2022-03-12,Chicken Shawarma,Large,14,54
2022-03-12,Meat Shawarma,Small,12,33
2022-03-12,Meat Shawarma,Medium,15,49
2022-03-12,Meat Shawarma,Large,18,34
2022-03-12,Mixed Shawarma,Small,14,28
2022-03-12,Mixed Shawarma,Medium,17,36
2022-03-12,Mixed Shawarma,Large,20,40
2022-03-13,Chicken Shawarma,Small,10,49
2022-03-13,Chicken Shawarma,Medium,12,58
2022-03-13,Chicken Shawarma,Large,14,62
2022-03-13,Meat Shawarma,Small,12,33
2022-03-13,Meat Shawarma,Medium,15,57
2022-03-13,Meat Shawarma,Large,18,40
2022-03-13,Mixed Shawarma,Small,14,28
2022-03-13,Mixed Shawarma,Medium,17,51
2022-03-13,Mixed Shawarma,Large,20,35
2022-03-14,Chicken Shawarma,Small,10,27
2022-03-14,Chicken Shawarma,Medium,12,43
2022-03-14,Chicken Shawarma,Large,14,39
2022-03-14,Meat Shawarma,Small,12,26
2022-03-14,Meat Shawarma,Medium,15,32
2022-03-14,Meat Shawarma,Large,18,27
2022-03-14,Mixed Shawarma,Small,14,22
2022-03-14,Mixed Shawarma,Medium,17,34
2022-03-14,Mixed Shawarma,Large,20,19
2022-03-15,Chicken Shawarma,Small,10,33
2022-03-15,Chicken Shawarma,Medium,12,44
2022-03-15,Chicken Shawarma,Large,14,39
2022-03-15,Meat Shawarma,Small,12,19
2022-03-15,Meat Shawarma,Medium,15,32
2022-03-15,Meat Shawarma,Large,18,24
2022-03-15,Mixed Shawarma,Small,14,18
2022-03-15,Mixed Shawarma,Medium,17,31
2022-03-15,Mixed Shawarma,Large,20,21
2022-03-16,Chicken Shawarma,Small,10,28
2022-03-16,Chicken Shawarma,Medium,12,37
2022-03-16,Chicken Shawarma,Large,14,39
2022-03-16,Meat Shawarma,Small,12,27
2022-03-16,Meat Shawarma,Medium,15,35
2022-03-16,Meat Shawarma,Large,18,33
2022-03-16,Mixed Shawarma,Small,14,23
2022-03-16,Mixed Shawarma,Medium,17,26
2022-03-16,Mixed Shawarma,Large,20,26
2022-03-17,Chicken Shawarma,Small,10,24
2022-03-17,Chicken Shawarma,Medium,12,46
2022-03-17,Chicken Shawarma,Large,14,31
2022-03-17,Meat Shawarma,Small,12,25
2022-03-17,Meat Shawarma,Medium,15,36
2022-03-17,Meat Shawarma,Large,18,23
2022-03-17,Mixed Shawarma,Small,14,19
2022-03-17,Mixed Shawarma,Medium,17,33
2022-03-17,Mixed Shawarma,Large,20,26
2022-03-18,Chicken Shawarma,Small,10,39
2022-03-18,Chicken Shawarma,Medium,12,76
2022-03-18,Chicken Shawarma,Large,14,64
2022-03-18,Meat Shawarma,Small,12,37
2022-03-18,Meat Shawarma,Medium,15,46
2022-03-18,Meat Shawarma,Large,18,38
2022-03-18,Mixed Shawarma,Small,14,25
2022-03-18,Mixed Shawarma,Medium,17,53
2022-03-18,Mixed Shawarma,Large,20,38
2022-03-19,Chicken Shawarma,Small,10,38
2022-03-19,Chicken Shawarma,Medium,12,71
2022-03-19,Chicken Shawarma,Large,14,54
2022-03-19,Meat Shawarma,Small,12,41
2022-03-19,Meat Shawarma,Medium,15,57
2022-03-19,Meat Shawarma,Large,18,41
2022-03-19,Mixed Shawarma,Small,14,30
2022-03-19,Mixed Shawarma,Medium,17,47
2022-03-19,Mixed Shawarma,Large,20,35
2022-03-20,Chicken Shawarma,Small,10,41
2022-03-20,Chicken Shawarma,Medium,12,73
2022-03-20,Chicken Shawarma,Large,14,60
2022-03-20,Meat Shawarma,Small,12,32
2022-03-20,Meat Shawarma,Medium,15,55
2022-03-20,Meat Shawarma,Large,18,35
2022-03-20,Mixed Shawarma,Small,14,24
2022-03-20,Mixed Shawarma,Medium,17,41
2022-03-20,Mixed Shawarma,Large,20,35
2022-03-21,Chicken Shawarma,Small,10,25
2022-03-21,Chicken Shawarma,Medium,12,48
2022-03-21,Chicken Shawarma,Large,14,31
2022-03-21,Meat Shawarma,Small,12,24
2022-03-21,Meat Shawarma,Medium,15,39
2022-03-21,Meat Shawarma,Large,18,25
2022-03-21,Mixed Shawarma,Small,14,23
2022-03-21,Mixed Shawarma,Medium,17,26
2022-03-21,Mixed Shawarma,Large,20,27
2022-03-22,Chicken Shawarma,Small,10,34
2022-03-22,Chicken Shawarma,Medium,12,45
2022-03-22,Chicken Shawarma,Large,14,31
2022-03-22,Meat Shawarma,Small,12,21
2022-03-22,Meat Shawarma,Medium,15,41
2022-03-22,Meat Shawarma,Large,18,25
2022-03-22,Mixed Shawarma,Small,14,21
2022-03-22,Mixed Shawarma,Medium,17,25
2022-03-22,Mixed Shawarma,Large,20,26
2022-03-23,Chicken Shawarma,Small,10,32
2022-03-23,Chicken Shawarma,Medium,12,46
2022-03-23,Chicken Shawarma,Large,14,43
2022-03-23,Meat Shawarma,Small,12,25
2022-03-23,Meat Shawarma,Medium,15,31
2022-03-23,Meat Shawarma,Large,18,29
2022-03-23,Mixed Shawarma,Small,14,19
2022-03-23,Mixed Shawarma,Medium,17,31
2022-03-23,Mixed Shawarma,Large,20,22
2022-03-24,Chicken Shawarma,Small,10,35
2022-03-24,Chicken Shawarma,Medium,12,42
2022-03-24,Chicken Shawarma,Large,14,31
2022-03-24,Meat Shawarma,Small,12,23
2022-03-24,Meat Shawarma,Medium,15,29
2022-03-24,Meat Shawarma,Large,18,33
2022-03-24,Mixed Shawarma,Small,14,22
2022-03-24,Mixed Shawarma,Medium,17,24
2022-03-24,Mixed Shawarma,Large,20,26
2022-03-25,Chicken Shawarma,Small,10,43
2022-03-25,Chicken Shawarma,Medium,12,70
2022-03-25,Chicken Shawarma,Large,14,60
2022-03-25,Meat Shawarma,Small,12,31
2022-03-25,Meat Shawarma,Medium,15,58
2022-03-25,Meat Shawarma,Large,18,51
2022-03-25,Mixed Shawarma,Small,14,30
2022-03-25,Mixed Shawarma,Medium,17,43
2022-03-25,Mixed Shawarma,Large,20,29
2022-03-26,Chicken Shawarma,Small,10,38
2022-03-26,Chicken Shawarma,Medium,12,78
2022-03-26,Chicken Shawarma,Large,14,64
2022-03-26,Meat Shawarma,Small,12,31
2022-03-26,Meat Shawarma,Medium,15,44
2022-03-26,Meat Shawarma,Large,18,48
2022-03-26,Mixed Shawarma,Small,14,28
2022-03-26,Mixed Shawarma,Medium,17,50
2022-03-26,Mixed Shawarma,Large,20,40
2022-03-27,Chicken Shawarma,Small,10,45
2022-03-27,Chicken Shawarma,Medium,12,80
2022-03-27,Chicken Shawarma,Large,14,58
2022-03-27,Meat Shawarma,Small,12,35
2022-03-27,Meat Shawarma,Medium,15,47
2022-03-27,Meat Shawarma,Large,18,40
2022-03-27,Mixed Shawarma,Small,14,30
2022-03-27,Mixed Shawarma,Medium,17,45
2022-03-27,Mixed Shawarma,Large,20,36
2022-03-28,Chicken Shawarma,Small,10,33
2022-03-28,Chicken Shawarma,Medium,12,49
2022-03-28,Chicken Shawarma,Large,14,37
2022-03-28,Meat Shawarma,Small,12,27
2022-03-28,Meat Shawarma,Medium,15,35
2022-03-28,Meat Shawarma,Large,18,32
2022-03-28,Mixed Shawarma,Small,14,20
2022-03-28,Mixed Shawarma,Medium,17,32
2022-03-28,Mixed Shawarma,Large,20,23
2022-03-29,Chicken Shawarma,Small,10,34
2022-03-29,Chicken Shawarma,Medium,12,39
2022-03-29,Chicken Shawarma,Large,14,41
2022-03-29,Meat Shawarma,Small,12,27
2022-03-29,Meat Shawarma,Medium,15,29
2022-03-29,Meat Shawarma,Large,18,26
2022-03-29,Mixed Shawarma,Small,14,20
2022-03-29,Mixed Shawarma,Medium,17,34
2022-03-29,Mixed Shawarma,Large,20,20
2022-03-30,Chicken Shawarma,Small,10,26
2022-03-30,Chicken Shawarma,Medium,12,41
2022-03-30,Chicken Shawarma,Large,14,41
2022-03-30,Meat Shawarma,Small,12,24
2022-03-30,Meat Shawarma,Medium,15,38
2022-03-30,Meat Shawarma,Large,18,29
2022-03-30,Mixed Shawarma,Small,14,20
2022-03-30,Mixed Shawarma,Medium,17,26
2022-03-30,Mixed Shawarma,Large,20,22
2022-03-31,Chicken Shawarma,Small,10,31
2022-03-31,Chicken Shawarma,Medium,12,42
2022-03-31,Chicken Shawarma,Large,14,38
2022-03-31,Meat Shawarma,Small,12,20
2022-03-31,Meat Shawarma,Medium,15,37
2022-03-31,Meat Shawarma,Large,18,34
2022-03-31,Mixed Shawarma,Small,14,20
2022-03-31,Mixed Shawarma,Medium,17,25
2022-03-31,Mixed Shawarma,Large,20,20
2022-04-01,Chicken Shawarma,Small,10,45
2022-04-01,Chicken Shawarma,Medium,12,65
2022-04-01,Chicken Shawarma,Large,14,51
2022-04-01,Meat Shawarma,Small,12,39
2022-04-01,Meat Shawarma,Medium,15,56
2022-04-01,Meat Shawarma,Large,18,50
2022-04-01,Mixed Shawarma,Small,14,28
2022-04-01,Mixed Shawarma,Medium,17,53
2022-04-01,Mixed Shawarma,Large,20,36
2022-04-02,Chicken Shawarma,Small,10,50
2022-04-02,Chicken Shawarma,Medium,12,58
2022-04-02,Chicken Shawarma,Large,14,64
2022-04-02,Meat Shawarma,Small,12,42
2022-04-02,Meat Shawarma,Medium,15,48
2022-04-02,Meat Shawarma,Large,18,43
2022-04-02,Mixed Shawarma,Small,14,35
2022-04-02,Mixed Shawarma,Medium,17,41
2022-04-02,Mixed Shawarma,Large,20,37
2022-04-03,Chicken Shawarma,Small,10,36
2022-04-03,Chicken Shawarma,Medium,12,74
2022-04-03,Chicken Shawarma,Large,14,61
2022-04-03,Meat Shawarma,Small,12,41
2022-04-03,Meat Shawarma,Medium,15,57
2022-04-03,Meat Shawarma,Large,18,37
2022-04-03,Mixed Shawarma,Small,14,35
2022-04-03,Mixed Shawarma,Medium,17,38
2022-04-03,Mixed Shawarma,Large,20,34
2022-04-04,Chicken Shawarma,Small,10,30
2022-04-04,Chicken Shawarma,Medium,12,53
2022-04-04,Chicken Shawarma,Large,14,39
2022-04-04,Meat Shawarma,Small,12,23
2022-04-04,Meat Shawarma,Medium,15,29
2022-04-04,Meat Shawarma,Large,18,24
2022-04-04,Mixed Shawarma,Small,14,19
2022-04-04,Mixed Shawarma,Medium,17,26
2022-04-04,Mixed Shawarma,Large,20,21
2022-04-05,Chicken Shawarma,Small,10,30
2022-04-05,Chicken Shawarma,Medium,12,43
2022-04-05,Chicken Shawarma,Large,14,34
2022-04-05,Meat Shawarma,Small,12,26
2022-04-05,Meat Shawarma,Medium,15,38
2022-04-05,Meat Shawarma,Large,18,34
2022-04-05,Mixed Shawarma,Small,14,17
2022-04-05,Mixed Shawarma,Medium,17,35
2022-04-05,Mixed Shawarma,Large,20,19
2022-04-06,Chicken Shawarma,Small,10,27
2022-04-06,Chicken Shawarma,Medium,12,42
2022-04-06,Chicken Shawarma,Large,14,34
2022-04-06,Meat Shawarma,Small,12,22
2022-04-06,Meat Shawarma,Medium,15,41
2022-04-06,Meat Shawarma,Large,18,32
2022-04-06,Mixed Shawarma,Small,14,23
2022-04-06,Mixed Shawarma,Medium,17,24
2022-04-06,Mixed Shawarma,Large,20,23
2022-04-07,Chicken Shawarma,Small,10,28
2022-04-07,Chicken Shawarma,Medium,12,46
2022-04-07,Chicken Shawarma,Large,14,29
2022-04-07,Meat Shawarma,Small,12,21
2022-04-07,Meat Shawarma,Medium,15,29
2022-04-07,Meat Shawarma,Large,18,27
2022-04-07,Mixed Shawarma,Small,14,21
2022-04-07,Mixed Shawarma,Medium,17,33
2022-04-07,Mixed Shawarma,Large,20,23
2022-04-08,Chicken Shawarma,Small,10,42
2022-04-08,Chicken Shawarma,Medium,12,80
2022-04-08,Chicken Shawarma,Large,14,64
2022-04-08,Meat Shawarma,Small,12,39
2022-04-08,Meat Shawarma,Medium,15,58
2022-04-08,Meat Shawarma,Large,18,44
2022-04-08,Mixed Shawarma,Small,14,28
2022-04-08,Mixed Shawarma,Medium,17,49
2022-04-08,Mixed Shawarma,Large,20,39
2022-04-09,Chicken Shawarma,Small,10,43
2022-04-09,Chicken Shawarma,Medium,12,75
2022-04-09,Chicken Shawarma,Large,14,63
2022-04-09,Meat Shawarma,Small,12,28
2022-04-09,Meat Shawarma,Medium,15,44
2022-04-09,Meat Shawarma,Large,18,37
2022-04-09,Mixed Shawarma,Small,14,30
2022-04-09,Mixed Shawarma,Medium,17,41
2022-04-09,Mixed Shawarma,Large,20,30
2022-04-10,Chicken Shawarma,Small,10,48
2022-04-10,Chicken Shawarma,Medium,12,59
2022-04-10,Chicken Shawarma,Large,14,54
2022-04-10,Meat Shawarma,Small,12,30
2022-04-10,Meat Shawarma,Medium,15,62
2022-04-10,Meat Shawarma,Large,18,50
2022-04-10,Mixed Shawarma,Small,14,26
2022-04-10,Mixed Shawarma,Medium,17,52
2022-04-10,Mixed Shawarma,Large,20,43
2022-04-11,Chicken Shawarma,Small,10,32
2022-04-11,Chicken Shawarma,Medium,12,39
2022-04-11,Chicken Shawarma,Large,14,34
2022-04-11,Meat Shawarma,Small,12,20
2022-04-11,Meat Shawarma,Medium,15,35
2022-04-11,Meat Shawarma,Large,18,25
2022-04-11,Mixed Shawarma,Small,14,21
2022-04-11,Mixed Shawarma,Medium,17,29
2022-04-11,Mixed Shawarma,Large,20,22
2022-04-12,Chicken Shawarma,Small,10,25
2022-04-12,Chicken Shawarma,Medium,12,47
2022-04-12,Chicken Shawarma,Large,14,39
2022-04-12,Meat Shawarma,Small,12,28
2022-04-12,Meat Shawarma,Medium,15,35
2022-04-12,Meat Shawarma,Large,18,25
2022-04-12,Mixed Shawarma,Small,14,22
2022-04-12,Mixed Shawarma,Medium,17,24
2022-04-12,Mixed Shawarma,Large,20,23
2022-04-13,Chicken Shawarma,Small,10,30
2022-04-13,Chicken Shawarma,Medium,12,41
2022-04-13,Chicken Shawarma,Large,14,35
2022-04-13,Meat Shawarma,Small,12,23
2022-04-13,Meat Shawarma,Medium,15,32
2022-04-13,Meat Shawarma,Large,18,26
2022-04-13,Mixed Shawarma,Small,14,18
2022-04-13,Mixed Shawarma,Medium,17,31
2022-04-13,Mixed Shawarma,Large,20,19
2022-04-14,Chicken Shawarma,Small,10,24
2022-04-14,Chicken Shawarma,Medium,12,53
2022-04-14,Chicken Shawarma,Large,14,41
2022-04-14,Meat Shawarma,Small,12,25
2022-04-14,Meat Shawarma,Medium,15,32
2022-04-14,Meat Shawarma,Large,18,30
2022-04-14,Mixed Shawarma,Small,14,21
2022-04-14,Mixed Shawarma,Medium,17,31
2022-04-14,Mixed Shawarma,Large,20,21
2022-04-15,Chicken Shawarma,Small,10,52
2022-04-15,Chicken Shawarma,Medium,12,61
2022-04-15,Chicken Shawarma,Large,14,45
2022-04-15,Meat Shawarma,Small,12,35
2022-04-15,Meat Shawarma,Medium,15,48
2022-04-15,Meat Shawarma,Large,18,42
2022-04-15,Mixed Shawarma,Small,14,35
2022-04-15,Mixed Shawarma,Medium,17,44
2022-04-15,Mixed Shawarma,Large,20,33
2022-04-16,Chicken Shawarma,Small,10,51
2022-04-16,Chicken Shawarma,Medium,12,57
2022-04-16,Chicken Shawarma,Large,14,61
2022-04-16,Meat Shawarma,Small,12,40
2022-04-16,Meat Shawarma,Medium,15,46
2022-04-16,Meat Shawarma,Large,18,51
2022-04-16,Mixed Shawarma,Small,14,31
2022-04-16,Mixed Shawarma,Medium,17,49
2022-04-16,Mixed Shawarma,Large,20,40
2022-04-17,Chicken Shawarma,Small,10,39
2022-04-17,Chicken Shawarma,Medium,12,59
2022-04-17,Chicken Shawarma,Large,14,60
2022-04-17,Meat Shawarma,Small,12,33
2022-04-17,Meat Shawarma,Medium,15,53
2022-04-17,Meat Shawarma,Large,18,42
2022-04-17,Mixed Shawarma,Small,14,25
2022-04-17,Mixed Shawarma,Medium,17,52
2022-04-17,Mixed Shawarma,Large,20,36
2022-04-18,Chicken Shawarma,Small,10,34
2022-04-18,Chicken Shawarma,Medium,12,53
2022-04-18,Chicken Shawarma,Large,14,38
2022-04-18,Meat Shawarma,Small,12,28
2022-04-18,Meat Shawarma,Medium,15,41
2022-04-18,Meat Shawarma,Large,18,25
2022-04-18,Mixed Shawarma,Small,14,20
2022-04-18,Mixed Shawarma,Medium,17,27
2022-04-18,Mixed Shawarma,Large,20,21
2022-04-19,Chicken Shawarma,Small,10,34
2022-04-19,Chicken Shawarma,Medium,12,50
2022-04-19,Chicken Shawarma,Large,14,41
2022-04-19,Meat Shawarma,Small,12,23
2022-04-19,Meat Shawarma,Medium,15,30
2022-04-19,Meat Shawarma,Large,18,32
2022-04-19,Mixed Shawarma,Small,14,19
2022-04-19,Mixed Shawarma,Medium,17,35
2022-04-19,Mixed Shawarma,Large,20,22
2022-04-20,Chicken Shawarma,Small,10,31
2022-04-20,Chicken Shawarma,Medium,12,50
2022-04-20,Chicken Shawarma,Large,14,31
2022-04-20,Meat Shawarma,Small,12,20
2022-04-20,Meat Shawarma,Medium,15,33
2022-04-20,Meat Shawarma,Large,18,33
2022-04-20,Mixed Shawarma,Small,14,19
2022-04-20,Mixed Shawarma,Medium,17,28
2022-04-20,Mixed Shawarma,Large,20,25
2022-04-21,Chicken Shawarma,Small,10,25
2022-04-21,Chicken Shawarma,Medium,12,36
2022-04-21,Chicken Shawarma,Large,14,37
2022-04-21,Meat Shawarma,Small,12,21
2022-04-21,Meat Shawarma,Medium,15,39
2022-04-21,Meat Shawarma,Large,18,25
2022-04-21,Mixed Shawarma,Small,14,17
2022-04-21,Mixed Shawarma,Medium,17,27
2022-04-21,Mixed Shawarma,Large,20,26
2022-04-22,Chicken Shawarma,Small,10,36
2022-04-22,Chicken Shawarma,Medium,12,57
2022-04-22,Chicken Shawarma,Large,14,61
2022-04-22,Meat Shawarma,Small,12,32
2022-04-22,Meat Shawarma,Medium,15,48
2022-04-22,Meat Shawarma,Large,18,44
2022-04-22,Mixed Shawarma,Small,14,32
2022-04-22,Mixed Shawarma,Medium,17,42
2022-04-22,Mixed Shawarma,Large,20,31
2022-04-23,Chicken Shawarma,Small,10,38
2022-04-23,Chicken Shawarma,Medium,12,54
2022-04-23,Chicken Shawarma,Large,14,52
2022-04-23,Meat Shawarma,Small,12,29
2022-04-23,Meat Shawarma,Medium,15,60
2022-04-23,Meat Shawarma,Large,18,51
2022-04-23,Mixed Shawarma,Small,14,34
2022-04-23,Mixed Shawarma,Medium,17,39
2022-04-23,Mixed Shawarma,Large,20,32
2022-04-24,Chicken Shawarma,Small,10,48
2022-04-24,Chicken Shawarma,Medium,12,59
2022-04-24,Chicken Shawarma,Large,14,45
2022-04-24,Meat Shawarma,Small,12,39
2022-04-24,Meat Shawarma,Medium,15,61
2022-04-24,Meat Shawarma,Large,18,43
2022-04-24,Mixed Shawarma,Small,14,34
2022-04-24,Mixed Shawarma,Medium,17,40
2022-04-24,Mixed Shawarma,Large,20,30
2022-04-25,Chicken Shawarma,Small,10,28
2022-04-25,Chicken Shawarma,Medium,12,40
2022-04-25,Chicken Shawarma,Large,14,30
2022-04-25,Meat Shawarma,Small,12,25
2022-04-25,Meat Shawarma,Medium,15,39
2022-04-25,Meat Shawarma,Large,18,26
2022-04-25,Mixed Shawarma,Small,14,16
2022-04-25,Mixed Shawarma,Medium,17,35
2022-04-25,Mixed Shawarma,Large,20,22
2022-04-26,Chicken Shawarma,Small,10,24
2022-04-26,Chicken Shawarma,Medium,12,49
2022-04-26,Chicken Shawarma,Large,14,38
2022-04-26,Meat Shawarma,Small,12,23
2022-04-26,Meat Shawarma,Medium,15,37
2022-04-26,Meat Shawarma,Large,18,31
2022-04-26,Mixed Shawarma,Small,14,18
2022-04-26,Mixed Shawarma,Medium,17,28
2022-04-26,Mixed Shawarma,Large,20,26
2022-04-27,Chicken Shawarma,Small,10,26
2022-04-27,Chicken Shawarma,Medium,12,53
2022-04-27,Chicken Shawarma,Large,14,31
2022-04-27,Meat Shawarma,Small,12,23
2022-04-27,Meat Shawarma,Medium,15,41
2022-04-27,Meat Shawarma,Large,18,28
2022-04-27,Mixed Shawarma,Small,14,20
2022-04-27,Mixed Shawarma,Medium,17,27
2022-04-27,Mixed Shawarma,Large,20,28
2022-04-28,Chicken Shawarma,Small,10,32
2022-04-28,Chicken Shawarma,Medium,12,38
2022-04-28,Chicken Shawarma,Large,14,41
2022-04-28,Meat Shawarma,Small,12,26
2022-04-28,Meat Shawarma,Medium,15,40
2022-04-28,Meat Shawarma,Large,18,29
2022-04-28,Mixed Shawarma,Small,14,21
2022-04-28,Mixed Shawarma,Medium,17,27
2022-04-28,Mixed Shawarma,Large,20,19
2022-04-29,Chicken Shawarma,Small,10,36
2022-04-29,Chicken Shawarma,Medium,12,71
2022-04-29,Chicken Shawarma,Large,14,62
2022-04-29,Meat Shawarma,Small,12,29
2022-04-29,Meat Shawarma,Medium,15,54
2022-04-29,Meat Shawarma,Large,18,47
2022-04-29,Mixed Shawarma,Small,14,24
2022-04-29,Mixed Shawarma,Medium,17,40
2022-04-29,Mixed Shawarma,Large,20,30
2022-04-30,Chicken Shawarma,Small,10,46
2022-04-30,Chicken Shawarma,Medium,12,57
2022-04-30,Chicken Shawarma,Large,14,50
2022-04-30,Meat Shawarma,Small,12,30
2022-04-30,Meat Shawarma,Medium,15,64
2022-04-30,Meat Shawarma,Large,18,50
2022-04-30,Mixed Shawarma,Small,14,34
2022-04-30,Mixed Shawarma,Medium,17,38
2022-04-30,Mixed Shawarma,Large,20,36
2022-05-01,Chicken Shawarma,Small,10,39
2022-05-01,Chicken Shawarma,Medium,12,56
2022-05-01,Chicken Shawarma,Large,14,60
2022-05-01,Meat Shawarma,Small,12,40
2022-05-01,Meat Shawarma,Medium,15,49
2022-05-01,Meat Shawarma,Large,18,34
2022-05-01,Mixed Shawarma,Small,14,34
2022-05-01,Mixed Shawarma,Medium,17,41
2022-05-01,Mixed Shawarma,Large,20,36
2022-05-02,Chicken Shawarma,Small,10,28
2022-05-02,Chicken Shawarma,Medium,12,46
2022-05-02,Chicken Shawarma,Large,14,40
2022-05-02,Meat Shawarma,Small,12,25
2022-05-02,Meat Shawarma,Medium,15,40
2022-05-02,Meat Shawarma,Large,18,25
2022-05-02,Mixed Shawarma,Small,14,17
2022-05-02,Mixed Shawarma,Medium,17,32
2022-05-02,Mixed Shawarma,Large,20,20
2022-05-03,Chicken Shawarma,Small,10,35
2022-05-03,Chicken Shawarma,Medium,12,36
2022-05-03,Chicken Shawarma,Large,14,34
2022-05-03,Meat Shawarma,Small,12,20
2022-05-03,Meat Shawarma,Medium,15,33
2022-05-03,Meat Shawarma,Large,18,24
2022-05-03,Mixed Shawarma,Small,14,17
2022-05-03,Mixed Shawarma,Medium,17,30
2022-05-03,Mixed Shawarma,Large,20,27
2022-05-04,Chicken Shawarma,Small,10,24
2022-05-04,Chicken Shawarma,Medium,12,51
2022-05-04,Chicken Shawarma,Large,14,30
2022-05-04,Meat Shawarma,Small,12,28
2022-05-04,Meat Shawarma,Medium,15,40
2022-05-04,Meat Shawarma,Large,18,33
2022-05-04,Mixed Shawarma,Small,14,23
2022-05-04,Mixed Shawarma,Medium,17,30
2022-05-04,Mixed Shawarma,Large,20,24
2022-05-05,Chicken Shawarma,Small,10,29
2022-05-05,Chicken Shawarma,Medium,12,45
2022-05-05,Chicken Shawarma,Large,14,29
2022-05-05,Meat Shawarma,Small,12,28
2022-05-05,Meat Shawarma,Medium,15,33
2022-05-05,Meat Shawarma,Large,18,27
2022-05-05,Mixed Shawarma,Small,14,19
2022-05-05,Mixed Shawarma,Medium,17,27
2022-05-05,Mixed Shawarma,Large,20,26
2022-05-06,Chicken Shawarma,Small,10,41
2022-05-06,Chicken Shawarma,Medium,12,69
2022-05-06,Chicken Shawarma,Large,14,51
2022-05-06,Meat Shawarma,Small,12,38
2022-05-06,Meat Shawarma,Medium,15,50
2022-05-06,Meat Shawarma,Large,18,35
2022-05-06,Mixed Shawarma,Small,14,32
2022-05-06,Mixed Shawarma,Medium,17,44
2022-05-06,Mixed Shawarma,Large,20,38
2022-05-07,Chicken Shawarma,Small,10,52
2022-05-07,Chicken Shawarma,Medium,12,74
2022-05-07,Chicken Shawarma,Large,14,63
2022-05-07,Meat Shawarma,Small,12,35
2022-05-07,Meat Shawarma,Medium,15,60
2022-05-07,Meat Shawarma,Large,18,42
2022-05-07,Mixed Shawarma,Small,14,34
2022-05-07,Mixed Shawarma,Medium,17,51
2022-05-07,Mixed Shawarma,Large,20,37
2022-05-08,Chicken Shawarma,Small,10,39
2022-05-08,Chicken Shawarma,Medium,12,55
2022-05-08,Chicken Shawarma,Large,14,44
2022-05-08,Meat Shawarma,Small,12,31
2022-05-08,Meat Shawarma,Medium,15,59
2022-05-08,Meat Shawarma,Large,18,34
2022-05-08,Mixed Shawarma,Small,14,35
2022-05-08,Mixed Shawarma,Medium,17,38
2022-05-08,Mixed Shawarma,Large,20,38
2022-05-09,Chicken Shawarma,Small,10,35
2022-05-09,Chicken Shawarma,Medium,12,49
2022-05-09,Chicken Shawarma,Large,14,38
2022-05-09,Meat Shawarma,Small,12,20
2022-05-09,Meat Shawarma,Medium,15,39
2022-05-09,Meat Shawarma,Large,18,29
2022-05-09,Mixed Shawarma,Small,14,21
2022-05-09,Mixed Shawarma,Medium,17,33
2022-05-09,Mixed Shawarma,Large,20,28
2022-05-10,Chicken Shawarma,Small,10,27
2022-05-10,Chicken Shawarma,Medium,12,50
